file,status,original_lines,kept_lines,dropped_placeholders,dropped_empty_tails,empty_lines_removed,whitespace_collapsed,numbers_rounded,dates_normalized,duplicates_removed,bad_date_segments
cc42d03a-dba1-49b7-a628-79fc85bff7ea.txt,ok,71,46,1,0,14,36,25,54,10,41
cc48eec3-8046-48b5-b723-e6b11922abc6.txt,ok,38,19,1,0,14,14,9,19,4,16
cc5c8bb5-d5e5-4161-ab2d-ff745c409693.txt,ok,148,85,1,0,14,109,35,131,48,121
cc63002a-bbd6-45e1-b16a-58b9de4c27cd.txt,ok,40,22,1,0,14,16,6,22,3,20
cc8b605b-b259-40f6-ac20-be561bea2c21.txt,ok,77,49,1,0,14,48,15,61,13,55
cc9ab83d-aaa3-44ea-ae55-2d4e7e172bc0.txt,ok,85,48,1,0,14,36,18,81,22,45
cc9b999f-4ed9-45a2-8eeb-df6d63ee43ed.txt,ok,58,37,1,0,14,32,10,41,6,36
ccae4c47-b9d9-4be4-ba38-c23789dc3023.txt,ok,72,32,1,0,14,37,18,56,25,44
ccd49060-bd52-4e37-a1e4-6ec26d0c9d7e.txt,ok,169,101,1,0,14,124,30,149,53,140
ccf352bd-2a55-414a-8b92-f2b74b661e25.txt,ok,104,78,1,0,14,60,40,86,11,65
cd0ca9bc-47c0-4188-8fb9-77dc4ea8c70c.txt,ok,29,12,1,0,14,7,3,8,2,8
cd20ae8d-47a7-4d9f-a63e-870e15851908.txt,ok,24,7,1,0,14,1,0,4,2,3
cd2683f8-03bf-4fae-aa74-6f258a4478d7.txt,ok,103,48,1,0,14,64,21,68,40,69
cd324e89-4adf-4ede-bef0-731c59a7cb89.txt,ok,78,56,1,0,14,36,10,71,7,45
cd428622-4be8-4daa-a2dc-a6d5f39d7a76.txt,ok,58,30,0,0,14,29,15,39,14,35
cd48e098-5080-4502-8ed6-98fee3ed216d.txt,ok,87,47,1,0,14,47,9,56,25,54
cd4e5f34-c54a-4d64-ac3d-f0be605b5ab2.txt,ok,61,25,1,0,14,31,18,44,21,35
cd7fe1f0-9061-4a91-a1f1-12dd20cec38f.txt,ok,46,27,1,0,14,17,9,28,4,20
cd9b3723-cc2e-465e-acef-a815913eaa50.txt,ok,44,25,1,0,14,14,9,29,4,18
cd9ba334-0973-4f1f-9934-d5bd78f3ca0f.txt,ok,43,25,1,0,14,19,6,26,3,23
cd9ef0ab-64b1-48d3-a9a2-1800d7d2c10f.txt,ok,24,4,0,0,14,0,0,1,6,1
cdb7d632-9480-4f0c-abeb-92180c54e82a.txt,ok,62,36,1,0,14,31,15,46,11,37
cde34921-c868-46f8-9b1c-e2566665f2dc.txt,ok,25,8,1,0,14,2,0,4,2,4
cded890c-da3f-49b9-8e7b-5b497efae85e.txt,ok,139,101,1,0,14,70,20,155,23,80
ce03c39e-93db-4396-ada3-7a7b5933096d.txt,ok,84,42,1,0,14,43,21,73,27,50
ce34945a-6985-45ed-9a47-d4b535a7af74.txt,ok,162,102,1,0,14,120,30,143,45,136
ce3b9597-cb8c-4267-af44-d69e8992c6c8.txt,ok,81,37,1,0,14,44,18,61,29,55
ce557521-e92e-4d36-9736-af6375d6f23a.txt,ok,24,4,0,0,14,0,0,1,6,1
ce5d6ec2-4cfc-47ed-b33c-aa2834cd5f85.txt,ok,72,46,1,0,14,38,21,49,11,43
ce8a8535-82a0-41d3-a463-0983916e8a50.txt,ok,24,4,0,0,14,0,0,1,6,1
cea2b56f-68f3-4605-b01c-c0baa920e1fd.txt,ok,66,43,1,0,14,33,17,49,8,37
ceb2f321-fb97-4b59-a279-bf6dde67cbc4.txt,ok,68,45,1,0,14,26,9,59,8,34
ceb98b20-57fd-46ac-a96a-3b1f1bfa87f5.txt,ok,154,94,1,0,14,113,35,133,45,127
cecc66f6-0723-4bd5-8673-e3977021b9aa.txt,ok,36,19,1,0,14,14,6,17,2,17
cefd0b59-8ca8-466b-a2f3-96814139d95f.txt,ok,66,26,0,0,14,34,2,32,26,40
cf22ca3e-b613-437c-9a07-67cd2cf720a1.txt,ok,78,31,1,0,14,43,8,46,32,49
cf26daf3-c2e1-40e8-83fa-f5611ba5569d.txt,ok,61,36,1,0,14,31,13,43,10,37
cf3af707-5f2d-46e0-97d5-49073e5f9009.txt,ok,43,26,1,0,14,16,6,23,2,18
cf3d914d-7e03-45eb-a366-17e21aa9dbf8.txt,ok,73,45,1,0,14,40,21,53,13,44
cf4779b9-f130-4ace-bea4-286f1e40c9f9.txt,ok,108,59,1,0,14,67,24,74,34,75
cf5f38cf-397d-4c9c-a36d-edf4918549bd.txt,ok,81,49,1,0,14,40,22,60,17,47
cf6c4186-1425-4416-b28f-ad9a9ab7262e.txt,ok,45,25,1,0,14,18,9,28,5,22
cf6cbacc-fcc8-4be5-a355-09ad70a89e92.txt,ok,51,29,1,0,14,22,15,31,7,26
cf952817-2970-439f-beaf-115df77ec7b6.txt,ok,47,26,1,0,14,19,9,31,6,24
cfaf16ab-8bae-43fa-89e1-0c754c7ce962.txt,ok,71,43,1,0,14,39,24,47,13,44
cfc2106a-f9e2-4ae1-8fbc-f643d1ce02e9.txt,ok,24,6,1,0,14,0,0,4,3,2
cfc3197d-33dc-4ac3-addb-38779ccc2bba.txt,ok,24,4,0,0,14,0,0,1,6,1
cfcb54fb-ab0a-4feb-9cbd-449cc9097386.txt,ok,24,7,1,0,14,1,0,4,2,3
cfe814b9-b3eb-4922-8c63-6a652948bd1c.txt,ok,64,42,1,0,14,36,10,46,7,44
cfe9036a-a926-4dc5-983c-d6af3ae9b1c7.txt,ok,66,39,1,0,14,36,18,47,12,41
d019dbe9-4a0d-4c45-ba30-8b5c1269f930.txt,ok,70,50,1,0,14,23,8,68,5,33
d0658a90-fbdc-4415-a7b9-782bda97604b.txt,ok,74,45,1,0,14,39,24,52,14,44
d06d100a-8789-4a11-b2b3-c8245c6cf712.txt,ok,102,53,1,0,14,63,25,69,34,69
d0724dc2-c7c3-4569-98af-6a80b72fc249.txt,ok,24,4,0,0,14,0,0,1,6,1
d09320d0-bfbc-40a8-80a5-1f4b601ce6f5.txt,ok,69,47,1,0,14,41,10,50,7,47
d09a12e3-a67d-4098-8dfb-4e18327fef49.txt,ok,154,95,1,0,14,112,35,136,44,126
d0c0f9fa-46fc-43c1-9065-7c9fd6682737.txt,ok,125,86,1,0,14,70,20,126,24,83
d0c7623e-dc01-4988-a17a-0e2f303a99e6.txt,ok,59,36,1,0,14,27,9,43,8,33
d0c819ad-f2d7-4743-8b79-e3dbde5b66ed.txt,ok,192,106,1,0,14,145,35,167,71,163
d0cfc712-d66d-4107-9fd9-ba55178fe32f.txt,ok,54,32,1,0,14,26,12,37,7,30
d0e48cc3-6079-40d3-8254-1adb72388751.txt,ok,59,36,1,0,14,30,21,38,8,33
d0e72f58-18d7-4497-821e-edc60104b9e0.txt,ok,36,18,1,0,14,13,6,15,3,14
d0ec6f1d-a5d7-4b14-a404-90549dcc7ebf.txt,ok,76,45,1,0,14,42,21,58,16,47
d0ed1873-9ac6-4c98-813e-86a041ce78c5.txt,ok,77,49,1,0,14,47,15,58,13,54
d12be049-3e78-4ad5-9fb8-738c9a1a4e94.txt,ok,24,4,0,0,14,0,0,1,6,1
d165651d-a3c6-48da-ba03-39ba58386fa1.txt,ok,36,19,0,0,14,13,6,17,3,16
d169a35e-5345-4806-891a-9842d374213d.txt,ok,25,8,1,0,14,2,0,4,2,4
d171d093-891a-49d2-9543-8df9c4dd3dc8.txt,ok,53,34,1,0,14,21,13,37,4,24
d174f6f5-6ec3-418a-90fa-a55397a1b584.txt,ok,84,52,1,0,14,52,15,68,17,61
d17a8f11-ce0d-4c69-9fe3-2b3691554ac5.txt,ok,74,43,1,0,14,42,21,53,16,48
d18a6a72-7205-401c-b120-915c79bd4c66.txt,ok,24,6,1,0,14,0,0,4,3,2
d18ed35e-e77d-4568-b535-31f2945349c6.txt,ok,46,27,1,0,14,20,12,27,4,22
d19da96e-590d-4fd6-b696-41ecd13e13d3.txt,ok,152,90,1,0,14,111,35,132,47,126
d1adcd88-b61f-42fb-ab38-78b37f75d58e.txt,ok,138,89,1,0,14,79,37,113,34,84
d1dfc766-bae9-4517-b28b-f855fca01baa.txt,ok,72,32,1,0,14,41,21,53,25,45
d1f43e62-a110-400f-9ba5-ad104c7c543b.txt,ok,117,57,1,0,14,68,12,77,45,76
d2453b1e-1bc7-4fa6-9107-5beb954442b7.txt,ok,85,56,1,0,14,54,15,65,14,61
d2607d22-e227-461c-832c-adb94a23def7.txt,ok,59,35,1,0,14,29,13,40,9,35
d264822c-6274-4189-b7ad-53a2a081c755.txt,ok,24,4,0,0,14,0,0,1,6,1
d290fe4e-eacb-42d3-9dc6-51d132364f04.txt,ok,49,31,1,0,14,20,6,33,3,23
d297ad37-6cf5-4acd-8714-948203db4714.txt,ok,56,37,1,0,14,26,10,38,4,29
d2af4f88-b776-4afd-a44d-63e53f3c3047.txt,ok,81,51,1,0,14,51,15,64,15,58
d2d631a4-e358-40fe-9cbd-eb8fbf05f335.txt,ok,83,34,1,0,14,48,24,64,34,57
d2f4a4ed-50a9-4fa1-88e8-4933e5cc01fe.txt,ok,115,57,1,0,14,71,24,81,43,78
d2fc4ac5-8050-4cf3-a286-dda648e0d0d8.txt,ok,71,47,1,0,14,36,21,52,9,40
d3080b85-ea5a-4dec-ac08-9edb33ef30ea.txt,ok,68,36,1,0,14,32,15,54,17,39
d312d354-e637-439a-ba29-d1d4d6de01c6.txt,ok,24,4,0,0,14,0,0,1,6,1
d31593e7-7dd0-4685-a389-fa9a3d62851f.txt,ok,76,45,1,0,14,44,21,56,16,48
d320f993-cdab-4593-ab05-cbc816f20cb6.txt,ok,24,4,0,0,14,0,0,1,6,1
d346fa7f-2267-41b8-beec-8acdfa3ff5c4.txt,ok,63,38,1,0,14,28,13,48,10,32
d362f335-ffa2-4f6d-900c-5aeceaf34edb.txt,ok,24,4,0,0,14,0,0,1,6,1
d36b0ba6-6049-459a-bf7f-ecf4698bcd33.txt,ok,51,30,1,0,14,24,9,34,6,28
d3774ab9-b9b3-41d0-9262-0977a1f7a352.txt,ok,24,4,0,0,14,0,0,1,6,1
d385887c-5413-496a-8747-52d68b4466d0.txt,ok,197,86,1,0,14,126,19,125,96,139
d3863fa9-6127-4bed-ac0a-ec6bb9751705.txt,ok,53,35,1,0,14,10,6,49,3,17
d39cc917-d7d6-4021-a588-b4bdf73557eb.txt,ok,55,31,1,0,14,31,10,35,9,36
d3a11e09-087a-424d-b221-235a2fb81012.txt,ok,24,4,0,0,14,0,0,1,6,1
d3ad1fd0-458f-4dae-84a1-850508eb27e2.txt,ok,24,7,1,0,14,1,0,4,2,3
d3b7e93a-deb5-4a50-b717-01b995eb9061.txt,ok,80,53,1,0,14,46,22,61,12,50
d3ba24ee-6ae7-4153-9670-992fd002faa0.txt,ok,46,28,1,0,14,20,6,30,3,24
d3bdf4ce-060b-46b5-8958-cd9bbde5e902.txt,ok,63,38,1,0,14,31,18,41,10,36
d3ccd9d6-0a45-4038-90d2-a330ff1d2cac.txt,ok,68,43,1,0,14,37,21,45,10,40
d3e9ece1-adae-4aae-8fae-5e1133329368.txt,ok,152,80,1,0,14,111,35,133,57,125
d3ee29aa-4100-4f8e-bb44-5736b93feced.txt,ok,74,51,1,0,14,41,22,49,8,44
d421e3d0-bff2-456c-b350-787c4bcafcc8.txt,ok,39,19,1,0,14,13,9,20,5,16
d42c1d51-830c-473e-9a05-09ff31f58ec3.txt,ok,96,48,1,0,14,56,15,66,33,60
d445b673-25ec-4ac5-87f6-882b00ff5dfa.txt,ok,96,55,1,0,14,55,29,69,26,61
d44bb5f2-326a-4475-aae3-a39f34f12cb1.txt,ok,61,40,1,0,14,28,15,39,6,34
d44c78b3-0867-4404-9d49-ae15899525ad.txt,ok,60,39,1,0,14,29,18,41,6,32
d452ba15-307d-497a-ac69-f698bb5c123a.txt,ok,138,75,1,0,14,89,36,101,48,98
d47b3f9f-4c3c-4e1a-a15d-ab315cd8814a.txt,ok,213,112,1,0,14,156,30,172,86,172
d484111a-1bbf-4200-b637-1c25ccf40f03.txt,ok,66,36,1,0,14,34,21,43,15,40
d4a005f9-5699-4b2f-a604-84a808254fef.txt,ok,66,40,1,0,14,35,18,45,11,40
d4b2ce33-8ec6-4ed8-bd28-6d25d081108c.txt,ok,24,4,0,0,14,0,0,1,6,1
d4bc3413-1892-4114-9848-1919e24e0516.txt,ok,24,4,0,0,14,0,0,1,6,1
d4f031ed-331c-44ec-9269-4ab6a92f9306.txt,ok,93,41,1,0,14,53,15,61,37,61
d508edac-a482-41fb-ab75-e0145641225b.txt,ok,25,8,1,0,14,2,0,4,2,4
d5160466-d41a-4b6c-9b67-6307c9a7a13f.txt,ok,72,37,1,0,14,38,21,54,20,45
d54da223-28de-44c2-9069-7fbbb9947da4.txt,ok,48,26,0,0,14,22,9,29,8,28
d55aad9d-c7d1-4563-b258-c4a174801e8f.txt,ok,102,52,1,0,14,59,15,70,35,66
d5810e45-4438-4932-ae01-9d24ed6f554a.txt,ok,181,78,1,0,14,122,15,117,88,132
d589dc69-3e2c-4584-b930-1c66390a913f.txt,ok,153,93,1,0,14,86,33,129,45,89
d5af059e-4e4d-4e22-8ff4-251713c307e4.txt,ok,71,44,1,0,14,37,22,50,12,42
d5c2034f-dc43-427e-beaa-3bc3c50c6836.txt,ok,39,20,1,0,14,15,9,20,4,17
d5d312a5-8f3d-4caf-a1b4-397173bd9bab.txt,ok,97,44,1,0,14,59,18,63,38,64
d5eafac2-169a-4303-aa1e-28d7a384cfb8.txt,ok,41,22,1,0,14,17,6,22,4,20
d5ecc432-d36a-41ae-b5ba-c2ce6e1f1ba6.txt,ok,24,4,0,0,14,0,0,1,6,1
d6177a4f-12e6-42a4-8cf7-14b30e4f0d52.txt,ok,129,74,1,0,14,85,38,93,40,91
d630fd1b-4208-4907-95e1-746912994709.txt,ok,46,25,1,0,14,19,9,29,6,23
d64b69a6-955c-4b8d-9ab6-50a70e4c02bc.txt,ok,71,42,1,0,14,38,18,52,14,44
d64c96c3-a4d7-41cd-85b1-1eb8698727ed.txt,ok,93,56,1,0,14,54,21,70,22,68
d656e6fe-0be5-437c-abef-5b0b8e8eefda.txt,ok,75,43,1,0,14,41,21,56,17,49
d65902a5-8e3b-4402-b3cd-2d20b8a6fb82.txt,ok,123,72,1,0,14,89,25,93,36,99
d6898350-9a70-4bab-b90c-6664faf1e007.txt,ok,75,42,1,0,14,43,21,54,18,48
d6929aad-2665-41af-a8cc-bc31b5789da6.txt,ok,66,27,0,0,14,37,4,32,25,39
d6c3e8a0-9088-4afc-83d4-1c8046d97f05.txt,ok,62,38,1,0,14,20,12,53,9,28
d6d6c6e1-718c-46d1-89b9-b04e1862a244.txt,ok,47,28,1,0,14,18,9,33,4,20
d6de8198-029b-4f3b-b66a-50866f3c9625.txt,ok,67,43,1,0,14,35,21,47,9,39
d6eca9e8-6f9b-4df9-9dd4-f13c788b403e.txt,ok,107,53,1,0,14,59,15,79,39,70
d707e13a-6c04-4d8f-aef8-c455ae0aa006.txt,ok,86,55,1,0,14,45,22,63,16,50
d72080c4-9094-4b16-84ba-c1ee86c5c8af.txt,ok,218,136,1,0,14,124,51,198,67,129
d72b7fb6-67b9-45ea-9c33-5ef3f8b70c62.txt,ok,195,122,1,0,14,128,40,200,58,142
d7326626-784e-4184-8844-d4f04644ef79.txt,ok,68,43,1,0,14,36,21,45,10,40
d76cce33-3dec-4874-b352-fa81812517c7.txt,ok,77,45,1,0,14,44,25,60,17,49
d76ea1b9-dca4-44b9-8144-eba25b0bf759.txt,ok,160,98,1,0,14,117,35,141,47,132
d7745c81-91ac-4451-b80e-5149eaac0f87.txt,ok,73,47,1,0,14,38,21,51,11,42
d77c970f-48b4-483c-8f24-b1ca8873869f.txt,ok,33,14,1,0,14,8,6,15,4,11
d7838747-e642-4845-bbdd-d9cbaa47c8e3.txt,ok,209,130,1,0,14,162,40,183,64,183
d79230c1-21a7-4487-8c85-726fb9ee99c1.txt,ok,70,42,1,0,14,36,21,48,13,42
d7b2f93d-0b1a-49ce-84e0-0c5c0f73d5bf.txt,ok,62,30,1,0,14,33,15,43,17,38
d7c6e933-67ba-4ced-bbc8-56dd4df20d62.txt,ok,44,25,1,0,14,18,9,27,4,21
d7d3e2cc-c9e2-43a9-b283-cf230b6412c7.txt,ok,24,4,0,0,14,0,0,1,6,1
d7dfcfbe-4cba-4ae2-b617-e23b9c314d37.txt,ok,24,6,1,0,14,0,0,4,3,2
d800e73e-59d9-4d89-8b74-6657c8629d1c.txt,ok,186,121,1,0,14,143,35,163,50,159
d8080c04-dc02-4634-a014-52db8da877bf.txt,ok,37,18,0,0,14,14,9,17,5,16
d81a9b83-63e4-47f4-9403-02c16de29c8c.txt,ok,36,19,1,0,14,14,6,16,2,16
d81e9b1b-cb19-426d-a743-ac4ba748ae38.txt,ok,75,40,1,0,14,40,21,55,20,47
d828e339-44f8-4838-8c83-127f1a9e6f4a.txt,ok,74,43,1,0,14,42,21,53,16,48
d8359db6-96d0-4448-8477-211f50589a02.txt,ok,69,42,1,0,14,33,19,50,12,37
d83686fd-ce26-485e-9b8f-f7338dc49c0a.txt,ok,216,142,1,0,14,159,40,207,59,182
d859b588-3246-4d10-90b2-cc227d58b4bb.txt,ok,163,98,1,0,14,122,30,140,50,138
d8663da4-89cf-4668-ad19-1ef5d4516f4f.txt,ok,71,29,1,0,14,39,21,53,27,45
d867f0c5-dafd-4948-88a4-be8ae2505fb4.txt,ok,56,34,1,0,14,29,10,41,7,33
d8871dad-97b7-4843-b608-ef3e17720d46.txt,ok,103,66,1,0,14,71,20,83,22,79
d893473b-cad8-4104-98b0-a5457aa79e58.txt,ok,56,29,1,0,14,31,7,25,12,33
d8addcfc-b701-4aaf-bb11-92581cbe3fa2.txt,ok,65,40,1,0,14,31,21,48,10,37
d8cd5ae0-faba-4d57-a50c-4a9015e9866a.txt,ok,76,47,1,0,14,41,24,56,14,46
d8d512e9-cb79-4b59-a919-cd62eb953159.txt,ok,90,38,1,0,14,52,14,58,37,58
d8ee7338-cef2-4436-86fd-e66228d86ee4.txt,ok,39,22,1,0,14,14,6,22,2,18
d92cce43-3de7-4070-af01-e1853020878e.txt,ok,39,22,1,0,14,15,6,22,2,18
d92ceede-8e9d-40ac-9f5a-261a4859b944.txt,ok,205,108,1,0,14,156,40,188,82,177
d976741e-879a-46ff-8f7d-838f246fc8fe.txt,ok,156,105,1,0,14,86,25,169,36,99
d98a0102-aacb-4520-935a-bf9dbaef7dc8.txt,ok,40,23,1,0,14,16,6,21,2,19
d993b0e8-736f-4fba-839f-6dd2cf3946e6.txt,ok,168,105,1,0,14,121,35,146,48,136
d999ccb8-8e4e-4150-957f-b7230d5eb7ed.txt,ok,96,60,1,0,14,57,27,74,21,64
d99e60d9-f430-4d79-8080-71f8a3f4d893.txt,ok,24,4,0,0,14,0,0,1,6,1
d9ad039a-27a3-4aec-9c4f-6c72b92283aa.txt,ok,70,44,1,0,14,36,24,51,11,40
d9b8b4c7-9ad5-496f-8eda-7eeca9bc8caa.txt,ok,136,91,1,0,14,74,20,137,30,90
da08160b-3055-49a6-8f81-1b4cdf28b03f.txt,ok,70,42,1,0,14,38,18,51,13,44
da1a2b3a-d8cd-47f4-a150-cc46cff1354c.txt,ok,217,131,1,0,14,125,51,194,71,130
da1bffd3-a3f8-4f91-b5c2-00a948a04de7.txt,ok,81,50,1,0,14,45,21,60,16,52
da2b6aa4-219c-454f-b149-c27131eb1320.txt,ok,70,48,1,0,14,21,10,67,7,31
da34d247-02ac-4ff3-ad37-fb894ef921d9.txt,ok,24,7,1,0,14,1,0,4,2,3
da602543-9fdb-4766-8522-e3f7e4a4bb5c.txt,ok,150,92,1,0,14,113,36,129,43,125
da69eb31-950d-4e0f-b684-93c2639e29ff.txt,ok,71,42,1,0,14,37,21,46,14,44
da71722b-5169-4243-9fd3-ee1670ca0efa.txt,ok,63,39,0,0,14,33,21,39,10,37
da77b994-7ef6-4e12-9e18-026c06b35932.txt,ok,80,48,1,0,14,45,21,59,17,52
da92d1c0-c1cd-47a7-87ef-909d77d19a98.txt,ok,105,65,1,0,14,58,10,84,25,65
dad428f1-5f3a-4448-80f6-c6ef09951c58.txt,ok,124,69,1,0,14,82,34,86,40,88
db02c714-2108-46f0-aa4f-19bbe82718fb.txt,ok,68,43,1,0,14,35,21,50,10,38
db2fe713-186d-41dc-9fdc-f196048da976.txt,ok,154,87,1,0,14,111,35,136,52,126
db317ca0-2a73-4a07-9f95-0f77efbef873.txt,ok,100,68,1,0,14,67,15,78,17,76
db3d2a7b-7e9b-4acd-9688-128cc1c7ce43.txt,ok,69,29,1,0,14,37,2,37,25,42
db48b58f-cd00-48ba-ae29-ce1156f1c900.txt,ok,195,124,1,0,14,150,35,166,56,166
db6f8f51-5b64-417f-bda5-57970aeb7794.txt,ok,24,4,0,0,14,0,0,1,6,1
db7534bf-9ff7-4da9-a883-19393e74119a.txt,ok,49,28,1,0,14,21,9,31,6,26
db7a273e-f4bb-44ee-9f42-bb4ee6759779.txt,ok,24,4,0,0,14,0,0,1,6,1
db900fc8-20a6-4fd8-a611-19a8f6b0a1d4.txt,ok,152,91,1,0,14,106,30,132,46,125
db9ecf11-f22e-4dcf-b161-5ef7f7348dbe.txt,ok,71,46,1,0,14,36,21,51,10,43
db9ff36e-4abf-4003-9a56-2f908d23c19e.txt,ok,24,4,0,0,14,0,0,1,6,1
dba581f1-8f9b-43aa-9223-3ff52899538d.txt,ok,61,37,1,0,14,32,18,37,9,35
dbaeb49b-2420-498b-8f77-da74e2fafee1.txt,ok,25,8,1,0,14,2,0,4,2,4
dbbcb79b-3230-46b0-9271-45f4ab210794.txt,ok,72,30,1,0,14,34,21,60,27,42
dbd4dfd5-7b01-4b74-9814-f8a4c2497a57.txt,ok,83,60,1,0,14,33,10,85,8,44
dbe78492-483f-41bb-9938-a40d6b04953a.txt,ok,49,32,1,0,14,12,6,39,2,17
dbf3a5cd-101f-4211-83e1-b3a90613c2fa.txt,ok,54,33,1,0,14,25,9,38,6,28
dc043db0-7f57-4e4d-9e67-459f0d71a910.txt,ok,24,4,0,0,14,0,0,1,6,1
dc09c889-9186-4c06-9c34-34940ca8c2ba.txt,ok,81,58,1,0,14,39,10,73,8,46
dc0bda24-9c7c-4e23-927c-486fc79e72b8.txt,ok,40,22,1,0,14,15,9,22,3,17
dc28c214-09b8-4184-9c5e-118f73dd81a1.txt,ok,25,8,1,0,14,2,0,4,2,4
dc3b9aa6-2819-409e-a368-f2d5182c0311.txt,ok,154,91,1,0,14,112,35,135,48,126
dc468c1c-fd25-4c9e-80be-49fdb5e8ce5f.txt,ok,26,9,1,0,14,3,0,4,2,5
dc54fd4e-17b4-4c7d-98f4-ebe0cd271154.txt,ok,58,37,1,0,14,27,9,41,6,32
dc5f9f88-df5a-45c8-ba07-d1924da2cb47.txt,ok,68,46,1,0,14,35,21,51,7,36
dc762e30-ace1-4aeb-a07b-571d681cd88c.txt,ok,162,101,1,0,14,100,30,167,46,110
dc842429-03ea-440c-8eca-231538340be1.txt,ok,136,68,1,0,14,78,24,106,53,93
dccfe96c-2518-419b-ad02-43008d95d665.txt,ok,24,4,0,0,14,0,0,1,6,1
dce7206f-a45a-42e6-b0a3-28487d8f9a36.txt,ok,24,7,1,0,14,1,0,4,2,3
dcfa5aad-c606-475c-83a6-2608b9441420.txt,ok,83,43,1,0,14,51,21,54,25,57
dcfe09a4-1da8-4ae8-9505-39e65a4425a9.txt,ok,41,22,1,0,14,14,6,21,4,19
dd0ebd50-9cd5-41c0-93c9-1250027cae27.txt,ok,65,42,1,0,14,34,21,44,8,37
dd142428-c233-40b1-bd62-a33bc586b333.txt,ok,138,75,1,0,14,90,39,100,48,100
dd3ecadc-daa8-4e0e-a505-7f0121ffa7c2.txt,ok,104,48,1,0,14,63,18,67,41,70
dd581af4-dae6-454f-ab80-30774dabec4a.txt,ok,124,94,1,0,14,51,21,134,15,61
dd6fe757-8afe-4279-8e73-bc73de26925a.txt,ok,66,44,1,0,14,35,21,44,7,38
dd81ed6d-3474-49a4-9ffd-8dcb14edb7a0.txt,ok,65,40,1,0,14,34,19,43,10,38
dda27e98-9e03-4106-971d-686ba84ab283.txt,ok,24,4,0,0,14,0,0,1,6,1
ddd374d5-54f1-4f38-b880-00f7e8b11d9f.txt,ok,65,39,1,0,14,33,21,43,11,38
ddd6fcc5-4a60-450d-a55c-927113ec312e.txt,ok,56,38,1,0,14,18,7,44,3,22
ddda5f21-432c-4d7b-a28d-70ee06c83940.txt,ok,42,24,1,0,14,16,6,25,3,20
de243836-14b7-4ede-ac74-2802f7504f22.txt,ok,24,4,0,0,14,0,0,1,6,1
de2d2796-5c6c-4fc7-a596-550706ad3b1c.txt,ok,24,6,1,0,14,0,0,4,3,2
de49cc89-52e1-4528-aac9-41f652975500.txt,ok,37,20,1,0,14,11,6,21,2,13
de4fba3c-cd54-403c-a1d1-10785af63a89.txt,ok,91,40,1,0,14,53,15,58,36,60
de57c33b-f265-4fac-8dee-604b24255ecb.txt,ok,116,55,1,0,14,70,24,81,46,79
de58299f-a8b1-4d5c-8db6-4b3783702113.txt,ok,142,85,1,0,14,93,40,107,42,98
deabbdad-c8e3-49a4-87ff-9131656cc16a.txt,ok,156,87,1,0,14,113,35,139,54,127
deb26fa4-8bb7-414d-8ca1-60ba89349648.txt,ok,59,37,1,0,14,30,18,38,7,33
dec1f042-1f41-41d4-b381-569c0ae70bc9.txt,ok,104,59,1,0,14,65,24,70,30,71
deca6722-4936-4ebd-8eee-30026d6657e9.txt,ok,24,4,0,0,14,0,0,1,6,1
def5059e-3f76-4034-9c51-fcae9609b4f9.txt,ok,74,49,1,0,14,44,13,57,10,51
df0c0f6b-9ead-448e-a93c-a002f9466db7.txt,ok,133,73,1,0,14,94,30,115,45,107
df0c9415-4abe-4108-b470-71b7b71f72a9.txt,ok,106,57,1,0,14,68,27,73,34,73
df185f1c-8721-43b5-acc3-b0944aa1c687.txt,ok,59,38,1,0,14,30,18,38,6,32
df1baca3-adbc-4b6d-9e51-216ba97ffcf0.txt,ok,24,4,0,0,14,0,0,1,6,1
df27dd99-9362-4487-bc0f-ee20a0f3694b.txt,ok,105,49,1,0,14,65,21,69,41,71
df327e38-a650-4182-93ac-a4d63a839c49.txt,ok,70,29,1,0,14,38,21,52,26,43
df46eff4-94eb-47a8-b3a4-7758d375e31d.txt,ok,80,52,1,0,14,51,21,61,13,57
df46fdc2-8648-4278-a258-920806013423.txt,ok,66,38,1,0,14,36,24,44,13,40
df4a2ffb-9724-4d16-ae2e-b88a6a0d641b.txt,ok,24,4,0,0,14,0,0,1,6,1
df5c2fed-2580-4b8b-8a79-154d62475872.txt,ok,147,93,1,0,14,81,33,124,39,86
df645747-6bc2-4271-90e1-7bc6969d764b.txt,ok,52,32,1,0,14,22,10,38,5,26
df6be3ff-5cf6-4319-b8dc-826d6f5f00fb.txt,ok,75,40,1,0,14,41,21,57,20,47
df789801-256d-48b1-9bfe-312f6ac38bc1.txt,ok,24,4,0,0,14,0,0,1,6,1
df819744-7d1d-4402-a373-a32356c8ba4e.txt,ok,202,135,1,0,14,149,36,181,52,169
df893221-cbfc-43e1-9045-b5bd31d37c0e.txt,ok,116,87,1,0,14,43,18,133,14,51
dfcbb8e8-e30c-461c-a3f8-d735f8bfbde7.txt,ok,40,21,1,0,14,12,6,25,4,14
e017bb39-0569-4599-8f59-74f5c652fe9d.txt,ok,24,4,0,0,14,0,0,1,6,1
e02bcbe5-8156-4aa2-a2e1-789b20e4dd69.txt,ok,24,6,1,0,14,0,0,4,3,2
e037bcd4-af7d-47c5-be7c-891716a788b3.txt,ok,148,79,1,0,14,109,35,130,54,123
